gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	recordedByID	identifiedByID	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name
2464444602																										CAR:783:2017:00383									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00383			Felipe Veloza Romero									PRESENT							Mueve la cámara												2017-07-13T00:00:00				2017	7	13		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Mueve la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9154	-73.7284																																				Felipe Veloza Romero	2017-07-13T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.505Z	3039.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:29.505Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444601																										CAR:783:2017:00376									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00376			Felipe Veloza Romero									PRESENT							Pasa frente a la cámara												2017-07-14T00:00:00				2017	7	14		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Pasa frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9136	-73.7276																																				Felipe Veloza Romero	2017-07-14T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.527Z	3027.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:29.527Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444600																										CAR:783:2017:00372									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00372			Felipe Veloza Romero									PRESENT							Pasa frente a la cámara y se devuelve												2017-07-27T00:00:00				2017	7	27		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Pasa frente a la cámara y se devuelve				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9144	-73.7279																																				Felipe Veloza Romero	2017-07-27T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.523Z	3038.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:29.523Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444599																										CAR:783:2017:00369									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00369			Felipe Veloza Romero									PRESENT							Caminando en senda frente a la cámara												2017-05-26T00:00:00				2017	5	26		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Caminando en senda frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9144	-73.7279																																				Felipe Veloza Romero	2017-05-26T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.482Z	3038.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:29.482Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444598																										CAR:783:2017:00365									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00365			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-11-09T00:00:00				2017	11	9		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	La Calera		El Manzano								4.7159	-73.8759																																				Felipe Veloza Romero	2017-11-09T00:00:00												Turdus fuscater Orbigny & Lafresnaye, 1837								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		SPECIES		Mirla		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.484Z	3165.0								true	false	2490717	2490717	1	44	212	729	5290	2490714		2490717	Turdus fuscater	Turdus	Turdus fuscater Orbigny & Lafresnaye, 1837	Turdus fuscater		DWC_ARCHIVE	2020-09-01T14:02:29.484Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.47_1	La Calera		
2464444597																										CAR:783:2017:00361									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00361			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-11-08T00:00:00				2017	11	8		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.8995	-73.7399																																				Felipe Veloza Romero	2017-11-08T00:00:00												Turdus fuscater Orbigny & Lafresnaye, 1837								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		SPECIES		Mirla		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.473Z	3078.0								true	false	2490717	2490717	1	44	212	729	5290	2490714		2490717	Turdus fuscater	Turdus	Turdus fuscater Orbigny & Lafresnaye, 1837	Turdus fuscater		DWC_ARCHIVE	2020-09-01T14:02:29.473Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444596																										CAR:783:2017:00358									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00358			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-10-06T00:00:00				2017	10	6		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9144	-73.7279																																				Felipe Veloza Romero	2017-10-06T00:00:00												Turdus fuscater Orbigny & Lafresnaye, 1837								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		SPECIES		Mirla		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.490Z	3038.0								true	false	2490717	2490717	1	44	212	729	5290	2490714		2490717	Turdus fuscater	Turdus	Turdus fuscater Orbigny & Lafresnaye, 1837	Turdus fuscater		DWC_ARCHIVE	2020-09-01T14:02:29.490Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444595																										CAR:783:2017:00354									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00354			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-09-04T00:00:00				2017	9	4		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9144	-73.7279																																				Felipe Veloza Romero	2017-09-04T00:00:00												Turdus fuscater Orbigny & Lafresnaye, 1837								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		SPECIES		Mirla		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.493Z	3038.0								true	false	2490717	2490717	1	44	212	729	5290	2490714		2490717	Turdus fuscater	Turdus	Turdus fuscater Orbigny & Lafresnaye, 1837	Turdus fuscater		DWC_ARCHIVE	2020-09-01T14:02:29.493Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444594																										CAR:783:2017:00350									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00350			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-06-09T00:00:00				2017	6	9		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9184	-73.7323																																				Felipe Veloza Romero	2017-06-09T00:00:00												Turdus fuscater Orbigny & Lafresnaye, 1837								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		SPECIES		Mirla		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.485Z	3048.0								true	false	2490717	2490717	1	44	212	729	5290	2490714		2490717	Turdus fuscater	Turdus	Turdus fuscater Orbigny & Lafresnaye, 1837	Turdus fuscater		DWC_ARCHIVE	2020-09-01T14:02:29.485Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444593																										CAR:783:2017:00347									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00347			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-06-03T00:00:00				2017	6	3		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9184	-73.7323																																				Felipe Veloza Romero	2017-06-03T00:00:00												Turdus fuscater Orbigny & Lafresnaye, 1837								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		SPECIES		Mirla		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.611Z	3048.0								true	false	2490717	2490717	1	44	212	729	5290	2490714		2490717	Turdus fuscater	Turdus	Turdus fuscater Orbigny & Lafresnaye, 1837	Turdus fuscater		DWC_ARCHIVE	2020-09-01T14:02:29.611Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444592																										CAR:783:2017:00343									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00343			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-05-28T00:00:00				2017	5	28		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9184	-73.7323																																				Felipe Veloza Romero	2017-05-28T00:00:00												Turdus fuscater Orbigny & Lafresnaye, 1837								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		SPECIES		Mirla		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.618Z	3048.0								true	false	2490717	2490717	1	44	212	729	5290	2490714		2490717	Turdus fuscater	Turdus	Turdus fuscater Orbigny & Lafresnaye, 1837	Turdus fuscater		DWC_ARCHIVE	2020-09-01T14:02:29.618Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444591																										CAR:783:2017:00336									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00336			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-07-16T00:00:00				2017	7	16		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9154	-73.7285																																				Felipe Veloza Romero	2017-07-16T00:00:00												Turdus fuscater Orbigny & Lafresnaye, 1837								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		SPECIES		Mirla		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.625Z	3039.0								true	false	2490717	2490717	1	44	212	729	5290	2490714		2490717	Turdus fuscater	Turdus	Turdus fuscater Orbigny & Lafresnaye, 1837	Turdus fuscater		DWC_ARCHIVE	2020-09-01T14:02:29.625Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444590																										CAR:783:2017:00332									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00332			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-08-10T00:00:00				2017	8	10		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9154	-73.7284																																				Felipe Veloza Romero	2017-08-10T00:00:00												Turdus fuscater Orbigny & Lafresnaye, 1837								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		SPECIES		Mirla		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.628Z	3039.0								true	false	2490717	2490717	1	44	212	729	5290	2490714		2490717	Turdus fuscater	Turdus	Turdus fuscater Orbigny & Lafresnaye, 1837	Turdus fuscater		DWC_ARCHIVE	2020-09-01T14:02:29.628Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444589																										CAR:783:2017:00329									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00329			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-06-14T00:00:00				2017	6	14		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9161	-73.7305																																				Felipe Veloza Romero	2017-06-14T00:00:00												Turdus fuscater Orbigny & Lafresnaye, 1837								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		SPECIES		Mirla		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.530Z	3052.0								true	false	2490717	2490717	1	44	212	729	5290	2490714		2490717	Turdus fuscater	Turdus	Turdus fuscater Orbigny & Lafresnaye, 1837	Turdus fuscater		DWC_ARCHIVE	2020-09-01T14:02:29.530Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444588																										CAR:783:2017:00325									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00325			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-07-23T00:00:00				2017	7	23		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9144	-73.7279																																				Felipe Veloza Romero	2017-07-23T00:00:00												Turdus fuscater Orbigny & Lafresnaye, 1837								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		SPECIES		Mirla		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.535Z	3038.0								true	false	2490717	2490717	1	44	212	729	5290	2490714		2490717	Turdus fuscater	Turdus	Turdus fuscater Orbigny & Lafresnaye, 1837	Turdus fuscater		DWC_ARCHIVE	2020-09-01T14:02:29.535Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444587																										CAR:783:2017:00321									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00321			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-07-01T00:00:00				2017	7	1		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9144	-73.7279																																				Felipe Veloza Romero	2017-07-01T00:00:00												Turdus fuscater Orbigny & Lafresnaye, 1837								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		SPECIES		Mirla		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.540Z	3038.0								true	false	2490717	2490717	1	44	212	729	5290	2490714		2490717	Turdus fuscater	Turdus	Turdus fuscater Orbigny & Lafresnaye, 1837	Turdus fuscater		DWC_ARCHIVE	2020-09-01T14:02:29.540Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444586																										CAR:783:2017:00318									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00318			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-06-12T00:00:00				2017	6	12		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9144	-73.7279																																				Felipe Veloza Romero	2017-06-12T00:00:00												Turdus fuscater Orbigny & Lafresnaye, 1837								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		SPECIES		Mirla		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.545Z	3038.0								true	false	2490717	2490717	1	44	212	729	5290	2490714		2490717	Turdus fuscater	Turdus	Turdus fuscater Orbigny & Lafresnaye, 1837	Turdus fuscater		DWC_ARCHIVE	2020-09-01T14:02:29.545Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444585																										CAR:783:2017:00314									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00314			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-06-04T00:00:00				2017	6	4		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9144	-73.7279																																				Felipe Veloza Romero	2017-06-04T00:00:00												Turdus fuscater Orbigny & Lafresnaye, 1837								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		SPECIES		Mirla		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.555Z	3038.0								true	false	2490717	2490717	1	44	212	729	5290	2490714		2490717	Turdus fuscater	Turdus	Turdus fuscater Orbigny & Lafresnaye, 1837	Turdus fuscater		DWC_ARCHIVE	2020-09-01T14:02:29.555Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444584																										CAR:783:2017:00310									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00310			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-05-29T00:00:00				2017	5	29		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9144	-73.7279																																				Felipe Veloza Romero	2017-05-29T00:00:00												Turdus fuscater Orbigny & Lafresnaye, 1837								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		SPECIES		Mirla		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.561Z	3038.0								true	false	2490717	2490717	1	44	212	729	5290	2490714		2490717	Turdus fuscater	Turdus	Turdus fuscater Orbigny & Lafresnaye, 1837	Turdus fuscater		DWC_ARCHIVE	2020-09-01T14:02:29.561Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
