gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	recordedByID	identifiedByID
2464441622																										CAR:783:2017:00498									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00498			Felipe Veloza Romero								Silvestre									Caminando frente a la cámara												2017-01-02				2017	01	02		Bosque andino y altoandino	Cámara Trampa					Caminando frente a la cámara				SA				Colombia	CO	Cundinamarca	Machetá		El Retiro		3035										4.9648	-73.6680	WGS84																																							Felipe Veloza Romero	2017-01-02												Penelope montagnii								Animalia	Chordata	Aves	Galliformes	Cracidae	Penelope		montagnii		Especie		(Bonaparte, 1856)	Pava						
2464441621																										CAR:783:2017:00476									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00476			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-11-09				2017	11	09		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	La Calera		El Manzano		3129										4.7160	-73.8751	WGS84																																							Felipe Veloza Romero	2017-11-09												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441620																										CAR:783:2017:00472									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00472			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-11-06				2017	11	06		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Amoladero		2923										4.8772	-73.7178	WGS84																																							Felipe Veloza Romero	2017-11-06												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441619																										CAR:783:2017:00469									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00469			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-10-11				2017	10	11		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Amoladero		2923										4.8772	-73.7178	WGS84																																							Felipe Veloza Romero	2017-10-11												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441618																										CAR:783:2017:00465									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00465			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-11-09				2017	11	09		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3078										4.8995	-73.7399	WGS84																																							Felipe Veloza Romero	2017-11-09												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441617																										CAR:783:2017:00461									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00461			Felipe Veloza Romero								Silvestre									Dos carpinteros frente a la cámara												2017-10-11				2017	10	11		Bosques húmedos y muy húmedos de los Andes	Cámara Trampa					Dos carpinteros frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3078										4.8995	-73.7399	WGS84																																							Felipe Veloza Romero	2017-10-11												Colaptes rivolii								Animalia	Chordata	Aves	Piciformes	Picidae	Colaptes		rivolii		Especie			Oso andino						
2464441616																										CAR:783:2017:00458									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00458			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-09-18				2017	09	18		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3078										4.8995	-73.7399	WGS84																																							Felipe Veloza Romero	2017-09-18												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441615																										CAR:783:2017:00454									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00454			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-09-10				2017	09	10		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3078										4.8995	-73.7399	WGS84																																							Felipe Veloza Romero	2017-09-10												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441614																										CAR:783:2017:00450									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00450			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-10-13				2017	10	13		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3038										4.9144	-73.7279	WGS84																																							Felipe Veloza Romero	2017-10-13												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441613																										CAR:783:2017:00447									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00447			Felipe Veloza Romero								Silvestre									Mueve la cámara												2017-09-27				2017	09	27		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Mueve la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3038										4.9144	-73.7279	WGS84																																							Felipe Veloza Romero	2017-09-27												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441612																										CAR:783:2017:00443									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00443			Felipe Veloza Romero								Silvestre									Mueve la cámara												2017-09-18				2017	09	18		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Mueve la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3038										4.9144	-73.7279	WGS84																																							Felipe Veloza Romero	2017-09-18												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441611																										CAR:783:2017:00436									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00436			Felipe Veloza Romero								Silvestre									Mueve la cámara, mientras tanto vocaliza.												2017-08-24				2017	08	24		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Mueve la cámara, mientras tanto vocaliza.				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3038										4.9144	-73.7279	WGS84																																							Felipe Veloza Romero	2017-08-24												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441610																										CAR:783:2017:00432									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00432			Felipe Veloza Romero								Silvestre									Mueve la cámara												2017-08-22				2017	08	22		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Mueve la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3048										4.9184	-73.7323	WGS84																																							Felipe Veloza Romero	2017-08-22												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441609																										CAR:783:2017:00429									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00429			Felipe Veloza Romero								Silvestre									Pasa frente a la cámara												2017-06-24				2017	06	24		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Pasa frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3048										4.9184	-73.7323	WGS84																																							Felipe Veloza Romero	2017-06-24												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441608																										CAR:783:2017:00425									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00425			Felipe Veloza Romero								Silvestre									Oso frente a la cámara, se está rascando, se sacude y se va.												2017-09-19				2017	09	19		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Oso frente a la cámara, se está rascando, se sacude y se va.				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3039										4.9154	-73.7285	WGS84																																							Felipe Veloza Romero	2017-09-19												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441607																										CAR:783:2017:00421									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00421			Felipe Veloza Romero								Silvestre									Pasa frente a la cámara												2017-09-19				2017	09	19		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Pasa frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3039										4.9154	-73.7285	WGS84																																							Felipe Veloza Romero	2017-09-19												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441606																										CAR:783:2017:00418									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00418			Felipe Veloza Romero								Silvestre									Pasa frente a la cámara												2017-09-18				2017	09	18		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Pasa frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3039										4.9154	-73.7285	WGS84																																							Felipe Veloza Romero	2017-09-18												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441605																										CAR:783:2017:00414									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00414			Felipe Veloza Romero								Silvestre									Mueve la cámara												2017-09-18				2017	09	18		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Mueve la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3039										4.9154	-73.7285	WGS84																																							Felipe Veloza Romero	2017-09-18												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441604																										CAR:783:2017:00410									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00410			Felipe Veloza Romero								Silvestre									Mueve la cámara												2017-09-19				2017	09	19		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Mueve la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3039										4.9154	-73.7284	WGS84																																							Felipe Veloza Romero	2017-09-19												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441603																										CAR:783:2017:00407									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00407			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-09-17				2017	09	17		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3039										4.9154	-73.7284	WGS84																																							Felipe Veloza Romero	2017-09-17												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441602																										CAR:783:2017:00403									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00403			Felipe Veloza Romero								Silvestre									Frente a la cámara, rascandose												2017-09-27				2017	09	27		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Frente a la cámara, rascandose				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3039										4.9143	-73.7279	WGS84																																							Felipe Veloza Romero	2017-09-27												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441601																										CAR:783:2017:00399									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00399			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-09-18				2017	09	18		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3039										4.9143	-73.7279	WGS84																																							Felipe Veloza Romero	2017-09-18												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441600																										CAR:783:2017:00395									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00395			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-09-12				2017	09	12		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3039										4.9143	-73.7279	WGS84																																							Felipe Veloza Romero	2017-09-12												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441599																										CAR:783:2017:00391									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00391			Felipe Veloza Romero								Silvestre									Sobre las ramas frente a la cámara												2017-08-05				2017	08	05		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Sobre las ramas frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3039										4.9154	-73.7285	WGS84																																							Felipe Veloza Romero	2017-08-05												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441598																										CAR:783:2017:00388									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00388			Felipe Veloza Romero								Silvestre									Pasa frente a la cámara												2017-06-25				2017	06	25		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Pasa frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3039										4.9154	-73.7285	WGS84																																							Felipe Veloza Romero	2017-06-25												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441597																										CAR:783:2017:00384									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00384			Felipe Veloza Romero								Silvestre									Mueve la cámara												2017-07-15				2017	07	15		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Mueve la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3039										4.9154	-73.7284	WGS84																																							Felipe Veloza Romero	2017-07-15												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441596																										CAR:783:2017:00380									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00380			Felipe Veloza Romero								Silvestre									Pasa frente a la cámara												2017-06-28				2017	06	28		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Pasa frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3039										4.9154	-73.7284	WGS84																																							Felipe Veloza Romero	2017-06-28												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441595																										CAR:783:2017:00377									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00377			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-07-14				2017	07	14		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3027										4.9136	-73.7276	WGS84																																							Felipe Veloza Romero	2017-07-14												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441594																										CAR:783:2017:00373									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00373			Felipe Veloza Romero								Silvestre									Pasa frente a la cámara												2017-07-02				2017	07	02		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Pasa frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3007										4.9089	-73.7281	WGS84																																							Felipe Veloza Romero	2017-07-02												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464441593																										CAR:783:2017:00362									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00362			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-11-13				2017	11	13		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Amoladero		2923										4.8772	-73.7178	WGS84																																							Felipe Veloza Romero	2017-11-13												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464441592																										CAR:783:2017:00359									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00359			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-10-07				2017	10	07		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3038										4.9144	-73.7279	WGS84																																							Felipe Veloza Romero	2017-10-07												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464441591																										CAR:783:2017:00355									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00355			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-09-24				2017	09	24		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3038										4.9144	-73.7279	WGS84																																							Felipe Veloza Romero	2017-09-24												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464441590																										CAR:783:2017:00351									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00351			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-06-15				2017	06	15		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3048										4.9184	-73.7323	WGS84																																							Felipe Veloza Romero	2017-06-15												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
